SEABase,State,Link,FIPS,Raw
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/ARRA/index.html,MN,American Recovery and Reinvestment Act (ARRA)
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/SchSafety/,MN,Bullying Prevention and Intervention
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/CareerEdAdmin/index.html,MN,Career and Technical Education Program Administration
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/ComplAssist/index.html,MN,Compliance and Assistance
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/ContImproveDistSch/index.html,MN,Continuous Improvement in Districts and Schools
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/DataSubLogin/index.html,MN,Data Submissions
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/EarlyLearnProg/index.html,MN,Early Learning Program Support
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/ESEAFlex/index.html,MN,Elementary and Secondary Education Act (ESEA) Flexibility Waiver
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/EngLearn/index.html,MN,English Learner Education
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/ESEA/index.html,MN,Federal Title Programs (ESEA)
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/FamSchCommEng/,MN,"Family, School and Community Engagement"
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/FNS/index.html,MN,Food and Nutrition Program Administration
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/Forms/,MN,Forms
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/Grant/index.html,MN,Grants
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/Kindergarten/index.html,MN,Kindergarten
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/QComp/index.html,MN,Q Comp
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/RegCenterExc/index.html,MN,Regional Centers of Excellence
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/SchFin/index.html,MN,School Finance
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/SchTech/index.html,MN,School Technology
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/SpecEdComp/index.html,MN,Special Education Administration
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/StuMaltr/index.html,MN,Student Maltreatment
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/TestAdmin/index.html,MN,Test Administration
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/WorldsBestWorkforce/index.html,MN,World's Best Workforce
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/Data/index.html,MN,Data Center
http://education.state.mn.us/mde/index.html,Minnesota,http://w20.education.state.mn.us/MDEAnalytics/Data.jsp,MN,Data Reports and Analytics
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/Data/Maps/index.html,MN,Maps
http://education.state.mn.us/mde/index.html,Minnesota,http://rc.education.state.mn.us,MN,Minnesota Report Card
http://education.state.mn.us/mde/index.html,Minnesota,http://w20.education.state.mn.us/MDEAnalytics/Summary.jsp,MN,"Schools, Districts and Teachers at a Glance"
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/Welcome/SchOrg/index.html,MN,Schools and Organizations (MDE-ORG)
http://education.state.mn.us/mde/index.html,Minnesota,http://w20.education.state.mn.us/MDEAnalytics/DataSecure.jsp,MN,Secure Reports
http://education.state.mn.us/mde/index.html,Minnesota,http://sleds.mn.gov/,MN,Statewide Longitudinal Data System (SLEDS)
http://education.state.mn.us/mde/index.html,Minnesota,http://w20.education.state.mn.us/MDEAnalytics/Sleds.jsp,MN,Statewide Longitudinal Data System (SLEDS) Secure Reports
http://education.state.mn.us/mde/index.html,Minnesota,http://blogs.oregonstate.edu/ltercetaceans/,MN,follow along!
http://education.state.mn.us/mde/index.html,Minnesota,http://www.education.state.mn.us/MDE/Welcome/News/PressRel/MDE034578,MN,Read news release for more and list of schools
http://education.state.mn.us/mde/index.html,Minnesota,http://www.climategen.org/blog/your-window-into-paris-day-1/,MN,on the Climate Generation website
http://education.state.mn.us/mde/index.html,Minnesota,http://www.pacer.org/bullying/getinvolved/mn-safe-schools-event.asp,MN,Register online
http://education.state.mn.us/mde/index.html,Minnesota,#,MN,Previous
http://education.state.mn.us/mde/index.html,Minnesota,#studentsFirst,MN,
http://education.state.mn.us/mde/index.html,Minnesota,#teachingExcellence,MN,
http://education.state.mn.us/mde/index.html,Minnesota,#support,MN,
http://education.state.mn.us/mde/index.html,Minnesota,#innovation,MN,
http://education.state.mn.us/mde/index.html,Minnesota,#service,MN,
http://education.state.mn.us/mde/index.html,Minnesota,#,MN,Next
http://education.state.mn.us/mde/index.html,Minnesota,https://www.snapsurveys.com/wh/s.asp?k=144891905596,MN,Free transit passes to the event available
http://education.state.mn.us/mde/index.html,Minnesota,https://www.facebook.com/mnmlkholiday,MN,Visit us\xa0on FB for more
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/EdExc/Licen/Apply/index.htm,MN,Apply for a License
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/EdExc/Licen/Renew/index.htm,MN,Renew a License
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/AZTopics/index.html,MN,A-Z Topics
http://education.state.mn.us/mde/index.html,Minnesota,http://education.state.mn.us/MDE/Welcome/004831,MN,Accessibility Policy
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/Grant/index.html,MN,Grants
http://education.state.mn.us/mde/index.html,Minnesota,http://education.state.mn.us/MDE/Welcome/MDEDEV_001317,MN,Help
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/Welcome/Legis/index.html,MN,Legislation
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/EdExc/Licen/index.html,MN,Licensing
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/Data/Maps/index.html,MN,Maps
http://education.state.mn.us/mde/index.html,Minnesota,http://education.state.mn.us/MDE/Welcome/Calendar/index.html,MN,MDE Calendar
http://education.state.mn.us/mde/index.html,Minnesota,http://mn.gov/portal/,MN,Minnesota.gov
http://education.state.mn.us/mde/index.html,Minnesota,http://education.state.mn.us/MDE/Welcome/MDEDEV_001315,MN,Privacy Statement
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/Welcome/Rule/index.html,MN,Rulemaking
http://education.state.mn.us/mde/index.html,Minnesota,http://education.state.mn.us/MDE/Welcome/MDEDEV_001316,MN,Site Disclaimer
http://education.state.mn.us/mde/index.html,Minnesota,mailto:mde.commissioner@state.mn.us,MN,Email the Commissioner
http://education.state.mn.us/mde/index.html,Minnesota,http://w20.education.state.mn.us/WebsiteContent/StaffDirectory.jsp,MN,Staff Directory
http://education.state.mn.us/mde/index.html,Minnesota,http://education.state.mn.us/MDE/Welcome/Direc/index.html,MN,Directions
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/Welcome/News/index.html,MN,Visit the MDE News Center ...
http://education.state.mn.us/mde/index.html,Minnesota,http://twitter.com/MnDeptEd,MN,
http://education.state.mn.us/mde/index.html,Minnesota,https://www.facebook.com/MnDeptEd,MN,
http://education.state.mn.us/mde/index.html,Minnesota,http://www.youtube.com/mndeptofed,MN,
http://education.state.mn.us/mde/index.html,Minnesota,http://service.govdelivery.com/service/multi_subscribe.html?code=MNMDE,MN,
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/Feedback/,MN,Suggestions? Comments? Submit Feedback
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/StuSuc/AdultEd/index.html,MN,Adult Basic Education/GED
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/Welcome/AdvBCT/index.html,MN,"Advisory Boards, Councils and Task Forces"
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/StuSuc/AftSch/index.html,MN,After School and Out-of-School Programs
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/ARRA/index.html,MN,American Recovery and Reinvestment Act (ARRA)
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/JustParent/BackSchTool/index.html,MN,Back-to-School Toolkit
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/EdExc/BestPrac/index.html,MN,"Best Practices in Districts, Schools and the Classroom"
http://education.state.mn.us/mde/index.html,Minnesota,http://mn.gov/board-of-teaching/,MN,Board of Teaching
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/JustParent/BullySafeSch/index.html,MN,Bullying and Safe Schools
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/SchSafety/,MN,Bullying Prevention and Intervention
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/Welcome/Calendar/index.html,MN,Calendar
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/StuSuc/CareerEd/index.html,MN,Career and Technical Education
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/CareerEdAdmin/index.html,MN,Career and Technical Education Program Administration
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/StuSuc/CharterSch/index.html,MN,Charter Schools
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/EdExc/CollegePlan/index.html,MN,College and Career Planning Resources
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/JustParent/CollPrep/index.html,MN,College and Career Preparation
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/StuSuc/CollReadi/index.html,MN,College and Career Readiness
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/ComplAssist/index.html,MN,Compliance and Assistance
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/Welcome/ContactUs/index.html,MN,Contact Us
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/ContImproveDistSch/index.html,MN,Continuous Improvement in Districts and Schools
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/Welcome/DataPractices/index.html,MN,Data Practices
http://education.state.mn.us/mde/index.html,Minnesota,http://w20.education.state.mn.us/MDEAnalytics/Data.jsp,MN,Data Reports and Analytics
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/DataSubLogin/index.html,MN,Data Submissions
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/Welcome/Direc/index.html,MN,Directions
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/StuSuc/DropPrev/index.html,MN,Dropout Prevention/At-Risk Students
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/StuSuc/EarlyLearn/index.html,MN,Early Learning
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/JustParent/EarlyLearnKReadi/index.html,MN,Early Learning/Kindergarten Readiness
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/EarlyLearnProg/index.html,MN,Early Learning Program Support
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/EdExc/EarlyChildRes/index.html,MN,Early Learning Resources
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/EdExc/EducEval/index.html,MN,Educator Development and Evaluation
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/ESEAFlex/index.html,MN,Elementary and Secondary Education Act (ESEA) Flexibility Waiver
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/JustParent/ESEA/index.html,MN,Elementary and Secondary Education Act (ESEA) Waiver
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/Welcome/Employ/index.html,MN,Employment
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/EngLearn/index.html,MN,English Learner Education
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/JustParent/EngLearn/index.html,MN,English Learners
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/StuSuc/EnrollChoice/index.html,MN,Enrollment Choices
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/FamSchCommEng/,MN,"Family, School and Community Engagement"
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/JustParent/FamPartners/index.html,MN,Families as Partners in Education
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/ESEA/index.html,MN,Federal Title Programs (ESEA)
http://education.state.mn.us/mde/index.html,Minnesota,http://education.state.mn.us/Maps/FindSch/,MN,Find a School or Public Library
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/FNS/index.html,MN,Food and Nutrition Program Administration
http://education.state.mn.us/mde/index.html,Minnesota,http://education.state.mn.us/MDE/SchSup/Forms/,MN,Forms
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/StuSuc/GiftEd/index.html,MN,Gifted Education
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/StuSuc/GradReq/index.html,MN,Graduation Requirements
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/Grant/index.html,MN,Grants
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/StuSuc/IndianEd/index.html,MN,Indian Education
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/Kindergarten/index.html,MN,Kindergarten
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/StuSuc/LearnTimeOp/index.html,MN,Learning Time Options
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/Welcome/Legis/index.html,MN,Legislation
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/StuSuc/Lib/index.html,MN,Libraries
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/EdExc/Licen/index.html,MN,Licensing
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/StuSuc/LifelongLiteracy/index.html,MN,Lifelong Literacy
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/Data/Maps/index.html,MN,Maps
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/StuSuc/MilFam/index.html,MN,Military Families
http://education.state.mn.us/mde/index.html,Minnesota,http://rc.education.state.mn.us,MN,Minnesota Report Card
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/Welcome/Policies/index.html,MN,Model School and District Policies
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/Welcome/News/index.html,MN,News Center
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/StuSuc/Nutr/index.html,MN,"Nutrition, Health and Wellness"
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/Welcome/OfficeCom/index.html,MN,Office of the Commissioner
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/EdExc/Para/index.html,MN,Paraprofessionals
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/QComp/index.html,MN,Q Comp
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/EdExc/ReadWell/index.html,MN,Reading Well by 3rd Grade
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/RegCenterExc/index.html,MN,Regional Centers of Excellence
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/EdExc/RigorHigh/index.html,MN,Rigorous High School Programs
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/Welcome/Rule/index.html,MN,Rulemaking
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/StuSuc/SafeSch/index.html,MN,Safe Schools
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/StuSuc/ScholarRecog/index.html,MN,Scholarships and Recognition Programs
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/JustParent/SchChoice/index.html,MN,School and Enrollment Choices
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/JustParent/SchSummerMeal/index.html,MN,School and Summer Meal Programs
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/SchFin/index.html,MN,School Finance
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/EdExc/SchSaf/index.html,MN,School Safety and Health
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/Welcome/SchOrg/index.html,MN,Schools and Organizations (MDE-ORG)
http://education.state.mn.us/mde/index.html,Minnesota,http://w20.education.state.mn.us/MDEAnalytics/Summary.jsp,MN,"Schools, Districts and Teachers at a Glance"
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/SchTech/index.html,MN,School Technology
http://education.state.mn.us/mde/index.html,Minnesota,http://w20.education.state.mn.us/MDEAnalytics/DataSecure.jsp,MN,Secure Reports
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/SpecEdComp/index.html,MN,Special Education Administration
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/EdExc/SpecEdClass/index.html,MN,Special Education in the Classroom
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/StuSuc/SpecEdProg/index.html,MN,Special Education Programs
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/EdExc/StanCurri/index.html,MN,"Standards, Curriculum and Instruction"
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/EdExc/StandImplToolkit/index.html,MN,Standards Implementation Toolkit
http://education.state.mn.us/mde/index.html,Minnesota,http://sleds.mn.gov/,MN,Statewide Longitudinal Data System (SLEDS)
http://education.state.mn.us/mde/index.html,Minnesota,http://w20.education.state.mn.us/MDEAnalytics/Sleds.jsp,MN,Statewide Longitudinal Data System (SLEDS) Secure Reports
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/StuMaltr/index.html,MN,Student Maltreatment
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/StuSuc/StuRight/index.html,MN,Student Rights
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/JustParent/SpecEdStu/index.html,MN,Students with Disabilities
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/JustParent/SummerLearnOpp/index.html,MN,Summer Learning Opportunities
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/EdExc/Licen/TeachLicLook/index.html,MN,Teacher License Lookup
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/EdExc/TeachProg/index.html,MN,Teacher Programs
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/TestAdmin/index.html,MN,Test Administration
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/JustParent/TestReq/index.html,MN,Testing Information
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/EdExc/Testing/index.html,MN,Testing Resources
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/JustParent/Youth.html,MN,Youth Resources
http://education.state.mn.us/mde/index.html,Minnesota,/MDE/SchSup/WorldsBestWorkforce/index.html,MN,World's Best Workforce
http://www.mde.k12.ms.us/,Mississippi,/mde-home,MS,
http://www.mde.k12.ms.us/,Mississippi,/website-a-z-guide/,MS,Site Guide A-Z
http://www.mde.k12.ms.us/,Mississippi,http://www.transparency.mississippi.gov/,MS,Transparency MS
http://www.mde.k12.ms.us/,Mississippi,http://www.ms.gov/,MS,MS.GOV
http://www.mde.k12.ms.us/,Mississippi,https://twitter.com/MissDeptEd,MS,Follow MDE
http://www.mde.k12.ms.us/,Mississippi,https://webmail.mde.k12.ms.us/owa/,MS,MDE Email
http://www.mde.k12.ms.us/,Mississippi,/ACCRED/APR,MS,Accreditation/Parent Relations
http://www.mde.k12.ms.us/,Mississippi,/OCTE,MS,Career and Technical Education
http://www.mde.k12.ms.us/,Mississippi,/communications,MS,Communications
http://www.mde.k12.ms.us/,Mississippi,/ODPCSA,MS,Dropout Prevention
http://www.mde.k12.ms.us/,Mississippi,/ESE,MS,Elementary Education and Reading
http://www.mde.k12.ms.us/,Mississippi,/ohs/home,MS,Healthy Schools
http://www.mde.k12.ms.us/,Mississippi,/jrotc,MS,JROTC
http://www.mde.k12.ms.us/,Mississippi,http://www.msms.k12.ms.us/,MS,MS School for Math and Science
http://www.mde.k12.ms.us/,Mississippi,http://www.msb.k12.ms.us/,MS,MS School for the Blind
http://www.mde.k12.ms.us/,Mississippi,http://www.msd.k12.ms.us/,MS,MS School for the Deaf
http://www.mde.k12.ms.us/,Mississippi,http://www.msa.k12.ms.us/,MS,MS School of the Arts
http://www.mde.k12.ms.us/,Mississippi,/ESE,MS,Professional Development
http://www.mde.k12.ms.us/,Mississippi,/ACCRED/AS2,MS,Research and Statistics
http://www.mde.k12.ms.us/,Mississippi,/OSOS,MS,Safe and Orderly Schools
http://www.mde.k12.ms.us/,Mississippi,5ae853e9-1ff1-4d7c-82fe-ba3f976f7615,MS,School Improvement
http://www.mde.k12.ms.us/,Mississippi,/ESE,MS,Secondary Education
http://www.mde.k12.ms.us/,Mississippi,/OSE,MS,Special Education
http://www.mde.k12.ms.us/,Mississippi,/OSA,MS,Student Assessment
http://www.mde.k12.ms.us/,Mississippi,/OCTE,MS,Career and Technical Education
http://www.mde.k12.ms.us/,Mississippi,/ODPCSA,MS,Dropout Prevention
http://www.mde.k12.ms.us/,Mississippi,/ESE,MS,Elementary Education and Reading
http://www.mde.k12.ms.us/,Mississippi,/ohs/home,MS,Healthy Schools
http://www.mde.k12.ms.us/,Mississippi,/jrotc,MS,JROTC
http://www.mde.k12.ms.us/,Mississippi,/ms-schools,MS,MS Schools
http://www.mde.k12.ms.us/,Mississippi,/ESE,MS,Professional Development
http://www.mde.k12.ms.us/,Mississippi,/OSOS,MS,Safe and Orderly Schools
http://www.mde.k12.ms.us/,Mississippi,/ESE,MS,Secondary Education
http://www.mde.k12.ms.us/,Mississippi,/OSE,MS,Special Education
http://www.mde.k12.ms.us/,Mississippi,https://sso.mde.k12.ms.us,MS,Licensure System (ELMS)
http://www.mde.k12.ms.us/,Mississippi,/ACCRED,MS,Accreditation
http://www.mde.k12.ms.us/,Mississippi,/OCTE,MS,Career and Technical Education
http://www.mde.k12.ms.us/,Mississippi,/OEL,MS,Educator Licensure
http://www.mde.k12.ms.us/,Mississippi,/ESE,MS,Elementary Education and Reading
http://www.mde.k12.ms.us/,Mississippi,/ohs/home,MS,Healthy Schools
http://www.mde.k12.ms.us/,Mississippi,/ms-schools,MS,MS Schools
http://www.mde.k12.ms.us/,Mississippi,/ESE,MS,Professional Development
http://www.mde.k12.ms.us/,Mississippi,/ACCRED/AS2,MS,Research and Statistics
http://www.mde.k12.ms.us/,Mississippi,/OSP,MS,School Performance
http://www.mde.k12.ms.us/,Mississippi,/ESE,MS,Secondary Education
http://www.mde.k12.ms.us/,Mississippi,/OSE,MS,Special Education
http://www.mde.k12.ms.us/,Mississippi,/OSA,MS,Student Assessment
http://www.mde.k12.ms.us/,Mississippi,/OTC,MS,Teacher Center
http://www.mde.k12.ms.us/,Mississippi,https://sso.mde.k12.ms.us,MS,Licensure System (ELMS)
http://www.mde.k12.ms.us/,Mississippi,http://gsmu.mde.k12.ms.us/Dev_students.asp?action=login&misc=9:28:06%20AM,MS,GoSignMeUp
http://www.mde.k12.ms.us/,Mississippi,/management-information-systems/ms-student-information-system-(msis),MS,MSIS
http://www.mde.k12.ms.us/,Mississippi,/ESE/TAP/tims,MS,TIMS
http://www.mde.k12.ms.us/,Mississippi,/resa,MS,
http://www.mde.k12.ms.us/,Mississippi,/resa,MS,RESA Registration
http://www.mde.k12.ms.us/,Mississippi,https://districtaccess.mde.k12.ms.us/districts/documents,MS,SharePoint (District Access)
http://www.mde.k12.ms.us/,Mississippi,https://districtaccess.mde.k12.ms.us/Pages/default.aspx,MS,SharePoint (Public Access)
http://www.mde.k12.ms.us/,Mississippi,/ACCRED/AS2,MS,Accountability Services and Systems
http://www.mde.k12.ms.us/,Mississippi,/OTSS/help-desk,MS,OTSS Help Desk
http://www.mde.k12.ms.us/,Mississippi,http://access.mde.k12.ms.us/,MS,Bomgar
http://www.mde.k12.ms.us/,Mississippi,/OSFS,MS,School Financial Services
http://www.mde.k12.ms.us/,Mississippi,/OSP,MS,School Performance
http://www.mde.k12.ms.us/,Mississippi,/ESE/TAP,MS,Textbook Adoption and Procurement
http://www.mde.k12.ms.us/,Mississippi,http://mississippi.statestandards.com,MS,click here
http://www.mde.k12.ms.us/,Mississippi,/mde-home,MS,Home
http://www.mde.k12.ms.us/,Mississippi,/public-notices/about-mde/,MS,About MDE
http://www.mde.k12.ms.us/,Mississippi,/communications/CNR,MS,News & Media
http://www.mde.k12.ms.us/,Mississippi,/communications,MS,Communications
http://www.mde.k12.ms.us/,Mississippi,/OLS,MS,Legislative Services
http://www.mde.k12.ms.us/,Mississippi,/ms-schools,MS,MS Schools
http://www.mde.k12.ms.us/,Mississippi,/map?ShowList=1,MS,MS District Listing
http://www.mde.k12.ms.us/,Mississippi,http://www.msms.k12.ms.us/,MS,MS School for Mathematics and Science
http://www.mde.k12.ms.us/,Mississippi,http://www.msb.k12.ms.us/,MS,MS School for the Blind
http://www.mde.k12.ms.us/,Mississippi,http://www.msd.k12.ms.us/,MS,MS School for the Deaf
http://www.mde.k12.ms.us/,Mississippi,http://www.msa.k12.ms.us/,MS,MS School for the Arts
http://www.mde.k12.ms.us/,Mississippi,http://reports.mde.k12.ms.us/,MS,Reports
http://www.mde.k12.ms.us/,Mississippi,/public-notices,MS,Public Notices
http://www.mde.k12.ms.us/,Mississippi,/public-notices/public-meetings/,MS,Public Meetings
http://www.mde.k12.ms.us/,Mississippi,/PN/APA,MS,APA\xa0Process
http://www.mde.k12.ms.us/,Mississippi,/OLS,MS,Legislative Services
http://www.mde.k12.ms.us/,Mississippi,/PN/requests-for-proposals-(rfp),MS,Request for Proposals (RFP)
http://www.mde.k12.ms.us/,Mississippi,/public-notices/invitation-to-bid/,MS,Invitation to Bid
http://www.mde.k12.ms.us/,Mississippi,/careers,MS,Careers
http://www.mde.k12.ms.us/,Mississippi,/OHR,MS,MDE Human Resources
http://www.mde.k12.ms.us/,Mississippi,/OTC,MS,Teacher Center
http://www.mde.k12.ms.us/,Mississippi,/docs/teacher-center/dod-troops-to-teachers-program.pdf?sfvrsn=2,MS,Troops to Teachers
http://www.mde.k12.ms.us/,Mississippi,/contact-mde,MS,Contact Us
http://www.mde.k12.ms.us/,Mississippi,http://strongreadersms.com/,MS,
http://www.mde.k12.ms.us/,Mississippi,/PN/PSC,MS,
http://www.mde.k12.ms.us/,Mississippi,/MBE,MS,The Mississippi Board of Education
http://www.mde.k12.ms.us/,Mississippi,/MBE/goals-objectives-and-strategies,MS,View the Board\u2019s 5-Year Strategic Plan
http://www.mde.k12.ms.us/,Mississippi,/sf-images/about-mde-board-of-edu/img_5369c_home.jpg?sfvrsn=2,MS,
http://www.mde.k12.ms.us/,Mississippi,/state-superintendent-of-education,MS,click here
http://www.mde.k12.ms.us/,Mississippi,http://mdestream.mde.k12.ms.us/com/4.16.13_super.leg.update.wmv,MS,
http://www.mde.k12.ms.us/,Mississippi,/osp,MS,Proposed Restraint and Seclusion Policy
http://www.mde.k12.ms.us/,Mississippi,/OSP/achievement-school-district-task-force-updates,MS,Achievement School District Task Force Updates
http://www.mde.k12.ms.us/,Mississippi,/OSE/ESA,MS,Education Scholarship Account (ESA)
http://www.mde.k12.ms.us/,Mississippi,/communications/reading-and-state-standards-educator-resources,MS,Reading and State Standards Educator Resources
http://www.mde.k12.ms.us/,Mississippi,/student-assessment/student-assessment-satp2/graduation-options,MS,Graduation Options
http://www.mde.k12.ms.us/,Mississippi,/OEE,MS,Educator Evaluations
http://www.mde.k12.ms.us/,Mississippi,/charter-schools,MS,Charter Schools
http://www.mde.k12.ms.us/,Mississippi,/curriculum-and-instruction/literacy ,MS,Literacy-Based Promotion
http://www.mde.k12.ms.us/,Mississippi,/curriculum-and-instruction/EC,MS,Early Learning Collaborative Act
http://www.mde.k12.ms.us/,Mississippi,/ms-college-career-standards,MS,Mississippi College- and Career- ready Standards
http://www.mde.k12.ms.us/,Mississippi,/TD/news,MS,MDE News
http://www.mde.k12.ms.us/,Mississippi,TD/news/2016/01/19/state-superintendent-to-update-sbe-on-strategic-plan-for-improving-public-education,MS,State Superintendent to Update SBE on Strategic Plan for Improving Public Education
http://www.mde.k12.ms.us/,Mississippi,TD/news/2016/01/15/clarksdale-principal-granted-continuance-for-licensure-hearing,MS,Clarksdale Principal Granted Continuance for Licensure Hearing
